Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Fuel Consumption (l/km),Flight time (hrs)
UA,5209,CLE,3486,CLT,3876,Y,0,ERJ,5.8,6.84
UA,5209,CLE,3486,CMH,3759,Y,0,DH2 ERJ E70,3,3.31
UA,5209,CLE,3486,CUN,1852,,0,738 739,1.87,2.02
UA,5209,CLE,3486,DAY,3627,Y,0,DH2 ER4 DH3 ERJ,3.08,3.47
UA,5209,CLE,3486,DCA,3520,Y,0,ERJ E70,4.57,5.35
UA,5209,CLE,3486,DEN,3751,,0,73G 319 320 739,5.43,6.54
UA,5209,CLE,3486,DFW,3670,Y,0,ERJ CRJ,1.03,0.92
UA,5209,CLE,3486,DUJ,5734,Y,0,BE1,3.7,4.06
UA,5209,CLE,3486,ERI,4276,,0,DH3,7.66,9.29
UA,5209,CLE,3486,EWR,3494,,0,738 320 73G 319,6.25,7.37
UA,5209,CLE,3486,FKL,4058,Y,0,BE1,4.74,5.74
UA,5209,CLE,3486,FLL,3533,,0,320 73G 738,4.69,5.71
UA,5209,CLE,3486,FNT,4089,,0,DH3,4.29,4.74
UA,5209,CLE,3486,GRR,3685,Y,0,ERJ CRJ,3.76,4.43
UA,5209,CLE,3486,GSP,4034,Y,0,ERJ,4.52,5.11
UA,5209,CLE,3486,IAD,3714,,0,DH4,8.86,10.5
UA,5209,CLE,3486,IAH,3550,,0,319 73G 320 738,4.96,5.89
UA,5209,CLE,3486,IND,3585,Y,0,DH3 ERJ E70,6.66,8.2
UA,5209,CLE,3486,JHW,7059,Y,0,BE1,8.06,9.79
UA,5209,CLE,3486,LAS,3877,,0,739 320 738,4.82,5.47
UA,5209,CLE,3486,LAX,3484,,0,738 739 320 319,8.57,10.15
UA,5209,CLE,3486,LGA,3697,Y,0,ERJ E70,10,11.92
UA,5209,CLE,3486,MCI,3458,Y,0,DH4 ERJ,5.47,6.3
UA,5209,CLE,3486,MCO,3878,,0,738 320 73G 739,4.27,5.13
UA,5209,CLE,3486,MKE,3717,Y,0,ERJ CR7,8.1,9.77
UA,5209,CLE,3486,MSP,3858,Y,0,ERJ,6.65,7.97
UA,5209,CLE,3486,MSY,3861,Y,0,ERJ,6.34,7.55
UA,5209,CLE,3486,ORD,3830,,0,73G 319 738 320,8.89,10.69
UA,5209,CLE,3486,PBI,3722,Y,0,ERJ,6.63,7.97
UA,5209,CLE,3486,PHX,3462,,0,738 320,6.68,7.88
UA,5209,CLE,3486,PKB,4114,Y,0,BE1,2.42,2.88
UA,5209,CLE,3486,RIC,3608,Y,0,ERJ ER4,7.12,8.41
UA,5209,CLE,3486,ROC,3622,Y,0,DH2 DH3,9.11,11
UA,5209,CLE,3486,RSW,3793,,0,319 738 320,5.87,7.13
UA,5209,CLE,3486,SDF,4014,Y,0,ERJ,9.05,10.89
UA,5209,CLE,3486,SFO,3469,,0,739 738 319,3.65,4.41
UA,5209,CLE,3486,STL,3678,Y,0,ER4 ERJ,1.15,0.99
UA,5209,CLE,3486,SYR,3745,Y,0,DH3 DH2 ERJ,4.82,5.62
UA,5209,CLE,3486,TPA,3646,,0,73G 320,0.94,0.55
UA,5209,CLE,3486,YYZ,193,Y,0,DH2 DH3,1.99,2.28
UA,5209,CLL,3715,IAH,3550,Y,0,ERJ,2.61,2.69
UA,5209,CLO,2715,BOG,2709,Y,0,320 318,5.58,6.64
UA,5209,CLO,2715,MIA,3576,Y,0,319 318 320,9.28,11.42
UA,5209,CLT,3876,CLE,3486,Y,0,ERJ,0.99,0.73
UA,5209,CLT,3876,EWR,3494,Y,0,ERJ E70,3.07,3.22
UA,5209,CLT,3876,IAD,3714,Y,0,ERJ CR7,9.73,11.65
UA,5209,CLT,3876,IAH,3550,Y,0,ERJ E70,8.86,10.64
UA,5209,CLT,3876,ORD,3830,,0,320 319,8.21,10.1
UA,5209,CME,1789,IAH,3550,Y,0,ERJ,1.51,1.56
UA,5209,CMH,3759,CLE,3486,Y,0,DH2 ERJ,6.45,7.91
UA,5209,CMH,3759,DEN,3751,Y,0,E70 CR7,2.52,2.84
UA,5209,CMH,3759,EWR,3494,Y,0,DH4 ERJ E70,6.7,7.99
UA,5209,CMH,3759,IAD,3714,Y,0,E70 DH4 ERJ CR7 CRJ,4.71,5.42
UA,5209,CMH,3759,IAH,3550,Y,0,E70 ERJ CR7,6.46,7.81
UA,5209,CMH,3759,ORD,3830,,0,738 319 739,4.81,5.43
UA,5209,CMH,3759,YYZ,193,Y,0,DH1,9.05,10.94
UA,5209,CMX,5732,ORD,3830,Y,0,CRJ,0.92,0.79
UA,5209,CNS,3322,GUM,2246,,0,738,2.31,2.7
UA,5209,COD,4344,DEN,3751,Y,0,CRJ,8.41,10.08
UA,5209,COO,245,ABJ,253,Y,0,332,7.42,8.97
UA,5209,COS,3819,DEN,3751,Y,0,CR7 CRJ DH4 ERJ,2.59,2.64
UA,5209,COS,3819,IAD,3714,Y,0,CR7,1.97,1.9
UA,5209,COS,3819,IAH,3550,Y,0,CRJ ERJ,3.53,4.08
UA,5209,COS,3819,LAX,3484,Y,0,CRJ CR7,5.25,6.04
UA,5209,COS,3819,ORD,3830,Y,0,CR7 ERJ CRJ,1.14,1.04
UA,5209,COS,3819,SFO,3469,Y,0,CRJ,8.47,10.22
UA,5209,CPH,609,OSL,644,Y,0,738,5.57,6.49
UA,5209,CPR,3872,DEN,3751,Y,0,CRJ,9.28,11.07
UA,5209,CRP,3744,IAH,3550,Y,0,ERJ,3.75,4.25
UA,5209,CTG,2714,MIA,3576,Y,0,318 320,1.29,1.06
UA,5209,CTS,2287,GUM,2246,,0,738,8.59,10.52
UA,5209,CUN,1852,AUS,3673,,0,739,2.03,2.22
UA,5209,CUN,1852,CLE,3486,,0,738 739,3.73,4.36
UA,5209,CUN,1852,DEN,3751,,0,739,5.09,5.84
UA,5209,CUN,1852,EWR,3494,,0,739 738 752,5.18,6.16
UA,5209,CUN,1852,IAD,3714,,0,739 738,0.8,0.77
UA,5209,CUN,1852,IAH,3550,,0,739 738,5.72,6.56
UA,5209,CUN,1852,LAX,3484,,0,739 738,1.33,1.39
UA,5209,CUN,1852,ORD,3830,,0,739 738,3.87,4.26
UA,5209,CUN,1852,SFO,3469,,0,739,9.75,11.72
UA,5209,CUU,1797,IAH,3550,Y,0,ERJ,3.34,3.72
UA,5209,CVG,3488,DEN,3751,Y,0,CR7 ERJ,8.1,9.85
UA,5209,CVG,3488,EWR,3494,Y,0,ERJ,5.55,6.37
UA,5209,CVG,3488,IAD,3714,Y,0,CRJ CR7 ER4 ERJ,2.68,2.83
UA,5209,CVG,3488,IAH,3550,Y,0,ERJ CR7,7.19,8.8
UA,5209,CVG,3488,ORD,3830,Y,0,CR7 ER4 ERJ CRJ,5.97,6.88
UA,5209,CWA,4045,ORD,3830,Y,0,ERJ,5.56,6.63
UA,5209,CYS,3804,DEN,3751,Y,0,BEH BE1,1.1,0.84
UA,5209,CYS,3804,WRL,5777,Y,0,BEH BE1,3.66,4.34
UA,5209,CZM,1800,IAH,3550,,0,738 739,7.29,8.95
UA,5209,DAL,3502,IAH,3550,Y,0,ERJ,8.16,9.65
UA,5209,DAR,1177,NBO,4059,Y,0,333,8.29,9.87
UA,5209,DAY,3627,CLE,3486,Y,0,DH2 ER4 DH3 CRJ ERJ,0.88,0.93
UA,5209,DAY,3627,DEN,3751,Y,0,CR7,2.04,2.37
UA,5209,DAY,3627,EWR,3494,Y,0,ERJ,9.75,11.83
UA,5209,DAY,3627,IAD,3714,Y,0,ER4 CR7 CRJ ERJ,2.1,2.29
UA,5209,DAY,3627,ORD,3830,Y,0,ER4 CR7 ERJ CRJ,2.63,2.95
UA,5209,DCA,3520,CLE,3486,Y,0,ERJ E70,8.26,9.73
UA,5209,DCA,3520,DEN,3751,,0,738 752 320,4.29,5.02
UA,5209,DCA,3520,EWR,3494,Y,0,DH4 ERJ E70,1.68,1.84
UA,5209,DCA,3520,IAH,3550,,0,738 319 73G 320 752,1.89,1.94
UA,5209,DCA,3520,ORD,3830,,0,738 320 73G 319,1.63,1.46
UA,5209,DCA,3520,SFO,3469,,0,738 73G,2.47,2.58
UA,5209,DDC,5733,DEN,3751,Y,0,BE1,5.47,6.22
UA,5209,DDC,5733,LBL,4341,Y,0,BE1,0.78,0.67
UA,5209,DEL,3093,EWR,3494,,0,777,1.63,1.85
UA,5209,DEN,3751,ABQ,4019,Y,0,DH4 E70 CRJ ERJ,9.22,10.93
UA,5209,DEN,3751,AIA,7067,Y,0,BE1,8.9,10.58
UA,5209,DEN,3751,ALS,7073,Y,0,BE1,8.32,10.08
UA,5209,DEN,3751,AMA,3840,Y,0,ERJ,7.12,8.62
UA,5209,DEN,3751,ANC,3774,,0,738,6.87,8.11
UA,5209,DEN,3751,ASE,7001,Y,0,CR7,3.2,3.67
UA,5209,DEN,3751,ATL,3682,Y,0,CR7,3.68,4.35
UA,5209,DEN,3751,AUS,3673,,0,738 739 752,2.67,3.21
UA,5209,DEN,3751,BFL,3558,Y,0,CRJ,9.77,11.77
UA,5209,DEN,3751,BHM,3811,Y,0,ERJ,6.62,7.79
UA,5209,DEN,3751,BIL,4021,,0,320 739 738 319,9.76,11.61
UA,5209,DEN,3751,BIS,4083,Y,0,CRJ ERJ,3.08,3.63
UA,5209,DEN,3751,BNA,3690,Y,0,ERJ,6.53,7.64
UA,5209,DEN,3751,BOI,3495,,0,319 320 738 739,7.5,9.23
UA,5209,DEN,3751,BOS,3448,,0,739 752 738 320,1.45,1.59
UA,5209,DEN,3751,BUR,3644,Y,0,CR7 CRJ,7.01,8.17
UA,5209,DEN,3751,BWI,3849,,0,320 739 738,2.16,2.44
UA,5209,DEN,3751,BZN,4020,,0,73G,3.75,4.27
UA,5209,DEN,3751,CID,4043,Y,0,CR7 CRJ ERJ,7.33,8.74
UA,5209,DEN,3751,CLE,3486,,0,320 738 319,4.68,5.56
UA,5209,DEN,3751,CMH,3759,Y,0,ERJ CR7 E70,9.18,11.09
UA,5209,DEN,3751,COD,4344,Y,0,CRJ,2.85,3.27
UA,5209,DEN,3751,COS,3819,Y,0,ERJ DH4 CRJ CR7,2.15,2.27
UA,5209,DEN,3751,CPR,3872,Y,0,CRJ,3.68,4.38
UA,5209,DEN,3751,CUN,1852,,0,739 738,8.73,10.3
UA,5209,DEN,3751,CVG,3488,Y,0,ERJ CR7,8.51,10.25
UA,5209,DEN,3751,CYS,3804,Y,0,BEH BE1,4.07,4.75
UA,5209,DEN,3751,DAY,3627,Y,0,CR7 CRJ,8.01,9.81
UA,5209,DEN,3751,DCA,3520,,0,738 752 320,1.44,1.39
UA,5209,DEN,3751,DFW,3670,,0,319 739 73G,0.62,0.59
UA,5209,DEN,3751,DIK,7064,Y,0,ERJ,8.74,10.45
UA,5209,DEN,3751,DRO,3713,Y,0,ERJ DH4 CRJ,8.79,10.55
UA,5209,DEN,3751,DSM,3729,,0,738 73G 319,2.04,2.15
UA,5209,DEN,3751,DTW,3645,Y,0,CR7 E70,3.4,3.92
UA,5209,DEN,3751,EGE,4250,Y,0,DH4,8.51,10.28
UA,5209,DEN,3751,ELP,3559,Y,0,ERJ CRJ,1.48,1.46
UA,5209,DEN,3751,EUG,4099,Y,0,CRJ CR7,8.53,10.43
UA,5209,DEN,3751,EWR,3494,,0,738 752 319 739 320,5.91,7.11
UA,5209,DEN,3751,FAR,4292,Y,0,CRJ ERJ,6.89,8.06
UA,5209,DEN,3751,FAT,3687,Y,0,CRJ,6,7.34
UA,5209,DEN,3751,FCA,4127,Y,0,CRJ,6.18,7.2
UA,5209,DEN,3751,FLL,3533,,0,752 738 320,2.35,2.63
UA,5209,DEN,3751,FMN,3743,Y,0,BE1,2.83,3.21
UA,5209,DEN,3751,FRA,340,Y,0,744,5.99,7.17
UA,5209,DEN,3751,FSD,4009,Y,0,CRJ ERJ CR7,4.44,5.12
UA,5209,DEN,3751,GCC,4296,Y,0,EM2,5.66,6.72
UA,5209,DEN,3751,GEG,3467,,0,738 739,3,3.41
UA,5209,DEN,3751,GJT,4063,,0,DH4,4.81,5.83
UA,5209,DEN,3751,GRR,3685,Y,0,CR7 E70,2.2,2.15
UA,5209,DEN,3751,GTF,3880,Y,0,CRJ,1.17,0.94
UA,5209,DEN,3751,GUC,7051,Y,0,ERJ,9.44,11.44
UA,5209,DEN,3751,HDN,4339,Y,0,DH4,7.22,8.82
UA,5209,DEN,3751,HLN,3504,Y,0,CRJ,5.46,6.23
UA,5209,DEN,3751,HNL,3728,,0,752,5.64,6.84
UA,5209,DEN,3751,HSV,4113,Y,0,ERJ,5.27,6.38
UA,5209,DEN,3751,IAD,3714,,0,320 752 319 739 738,8.85,10.84
UA,5209,DEN,3751,IAH,3550,,0,739 738 752 788 320 753 319 73G,7.66,9.4
UA,5209,DEN,3751,ICT,3457,,0,319 DH4 738,3.56,4.24
UA,5209,DEN,3751,IDA,4100,Y,0,CRJ,2.77,3.01
UA,5209,DEN,3751,IND,3585,Y,0,ERJ E70 CR7,1.2,1.27
UA,5209,DEN,3751,ISN,3659,Y,0,ERJ,2.04,2.2
UA,5209,DEN,3751,JAC,4027,,0,319,5.23,6.14
UA,5209,DEN,3751,KOA,3514,,0,752,2.64,2.83
UA,5209,DEN,3751,LAR,5746,Y,0,EM2,3.44,4.09
UA,5209,DEN,3751,LAS,3877,,0,738 320 739 752,1.93,2.03
UA,5209,DEN,3751,LAX,3484,,0,739 320 319 738 753 752,9.37,11.11
UA,5209,DEN,3751,LBB,3829,Y,0,ERJ,0.99,0.89
UA,5209,DEN,3751,LGA,3697,,0,752 738 320,3.99,4.55
UA,5209,DEN,3751,LIH,3602,,0,752,3.27,3.47
UA,5209,DEN,3751,LIT,3660,Y,0,CRJ,0.76,0.6
UA,5209,DEN,3751,LNK,3543,Y,0,ERJ CRJ,9.23,11.18
UA,5209,DEN,3751,MAF,3652,Y,0,CRJ,3.68,4.11
UA,5209,DEN,3751,MCI,3458,,0,DH4,5.27,6.28
UA,5209,DEN,3751,MCO,3878,,0,320 738 739 752,5.93,7.2
UA,5209,DEN,3751,MEM,3473,Y,0,CRJ ERJ,6.16,7.52
UA,5209,DEN,3751,MEX,1824,,0,319,5.03,5.79
UA,5209,DEN,3751,MFR,4101,Y,0,CRJ,6.16,7.33
UA,5209,DEN,3751,MIA,3576,,0,319,7.55,9.15
UA,5209,DEN,3751,MKE,3717,Y,0,CRJ,9.31,11.45
UA,5209,DEN,3751,MLI,4072,Y,0,ERJ CR7,6.92,8.06
UA,5209,DEN,3751,MOT,3498,Y,0,CRJ ERJ,4.8,5.82
UA,5209,DEN,3751,MRY,3948,Y,0,CRJ,4.98,5.61
UA,5209,DEN,3751,MSN,3459,Y,0,CRJ ERJ CR7,7.27,8.66
UA,5209,DEN,3751,MSO,4216,Y,0,CRJ,6.6,7.71
UA,5209,DEN,3751,MSP,3858,,0,320,4.52,5.33
UA,5209,DEN,3751,MSY,3861,,0,738  739,3.67,4.36
UA,5209,DEN,3751,MTJ,6880,Y,0,DH4 CRJ,9.7,11.92
UA,5209,DEN,3751,NRT,2279,,0,788,7.87,9.32
UA,5209,DEN,3751,OGG,3456,,0,752,2.54,2.88
UA,5209,DEN,3751,OKC,3863,Y,0,DH4 ERJ CRJ,3.31,3.86
UA,5209,DEN,3751,OMA,3454,,0,738 73G,8.94,10.78
UA,5209,DEN,3751,ONT,3734,Y,0,CRJ,6.81,8.1
UA,5209,DEN,3751,ORD,3830,,0,739 752 738 319 320 73G,3.45,4.07
UA,5209,DEN,3751,PDX,3720,,0,752 319 738 739 320,4.21,4.69
UA,5209,DEN,3751,PHL,3752,,0,320 738 739 319,4.36,4.86
UA,5209,DEN,3751,PHX,3462,,0,739 738 320,2.31,2.64
UA,5209,DEN,3751,PIA,4046,Y,0,CRJ,5.47,6.38
UA,5209,DEN,3751,PIR,5761,Y,0,BE1,7.7,9.3
UA,5209,DEN,3751,PIT,3570,,0,320 738 73G,5.77,6.99
UA,5209,DEN,3751,PSC,6133,Y,0,CRJ,6.7,8.04
UA,5209,DEN,3751,PSP,3839,Y,0,CRJ CR7,6.27,7.35
UA,5209,DEN,3751,PUB,3527,Y,0,EM2,1.25,1.18
UA,5209,DEN,3751,PVR,1836,,0,738,2.4,2.66
UA,5209,DEN,3751,RAP,4087,Y,0,DH4 ERJ CRJ,3.89,4.53
UA,5209,DEN,3751,RDM,4103,Y,0,CRJ,8.86,10.73
UA,5209,DEN,3751,RKS,5766,Y,0,EM2,3.85,4.51
UA,5209,DEN,3751,RNO,3807,,0,320,3.53,4.26
UA,5209,DEN,3751,RSW,3793,,0,738,1.59,1.43
UA,5209,DEN,3751,SAF,3784,Y,0,ERJ,9.83,11.68
UA,5209,DEN,3751,SAN,3731,,0,320 738 752 739 319,7.95,9.45
UA,5209,DEN,3751,SAT,3621,,0,319,7.64,9.31
UA,5209,DEN,3751,SBA,3949,Y,0,CRJ,4.3,4.91
UA,5209,DEN,3751,SDF,4014,Y,0,ERJ,1.57,1.4
UA,5209,DEN,3751,SEA,3577,,0,320 738 739,3.2,3.53
UA,5209,DEN,3751,SFO,3469,,0,752 738 320 739 73G 319 753,8.65,10.31
UA,5209,DEN,3751,SGF,4348,Y,0,CRJ ERJ,2.28,2.57
UA,5209,DEN,3751,SGU,4064,Y,0,CRJ,9.04,10.78
UA,5209,DEN,3751,SHV,3609,Y,0,ERJ,5.5,6.66
UA,5209,DEN,3751,SJC,3748,,0,319 752 738 73G,7.36,8.72
UA,5209,DEN,3751,SJD,1840,,0,739 738 320,4.77,5.72
UA,5209,DEN,3751,SLC,3536,Y,0,CR7 ERJ DH4 CRJ E70,9.32,11.22
UA,5209,DEN,3751,SMF,3817,,0,320 739,2.87,3.26
UA,5209,DEN,3751,SNA,3867,,0,73G 320 738 752,6,7.08
UA,5209,DEN,3751,STL,3678,Y,0,CR7 E70 ERJ CRJ,1.24,1.29
UA,5209,DEN,3751,TPA,3646,,0,739 73G 738,5.3,6.02
UA,5209,DEN,3751,TUL,3855,Y,0,CRJ ERJ CR7,9.78,11.69
UA,5209,DEN,3751,TUS,3636,Y,0,CR7 CRJ ERJ,1.61,1.51
UA,5209,DEN,3751,TYS,3676,Y,0,ERJ,5.39,6.33
UA,5209,DEN,3751,XNA,4356,Y,0,CRJ ERJ,6.37,7.43
UA,5209,DEN,3751,YEG,49,,0,319,9.36,11.22
UA,5209,DEN,3751,YMM,90,Y,0,CR7,3.37,3.92
UA,5209,DEN,3751,YQR,120,Y,0,CRJ,5.19,6.28
UA,5209,DEN,3751,YUL,146,Y,0,E90,9.76,11.85
UA,5209,DEN,3751,YVR,156,,0,319 320 738,7.84,9.34
UA,5209,DEN,3751,YWG,160,Y,0,CRJ ERJ,8.12,9.82
UA,5209,DEN,3751,YXE,166,Y,0,ERJ,8,9.48
UA,5209,DEN,3751,YYC,178,,0,738 320 739,5.36,6.43
UA,5209,DEN,3751,YYZ,193,Y,0,CR7 E90,4.65,5.5
UA,5209,DFW,3670,CLE,3486,Y,0,ERJ,3.22,3.43
UA,5209,DFW,3670,DEN,3751,,0,319 738 320 739,4.89,5.86
UA,5209,DFW,3670,EWR,3494,,0,73G 319 738,0.76,0.74
UA,5209,DFW,3670,FRA,340,Y,0,333,1.46,1.62
UA,5209,DFW,3670,IAD,3714,,0,320 73G 738,3.22,3.8
UA,5209,DFW,3670,IAH,3550,,0,319 738 73G,3.59,4.34
UA,5209,DFW,3670,LAX,3484,Y,0,CR7,7.18,8.64
UA,5209,DFW,3670,ORD,3830,,0,319,2.29,2.47
UA,5209,DFW,3670,SAL,1892,Y,0,E90,8.1,9.65
UA,5209,DFW,3670,SFO,3469,,0,319 739,7.89,9.71
UA,5209,DFW,3670,YYZ,193,Y,0,E75,6.12,7.25
UA,5209,DGO,1801,IAH,3550,Y,0,ERJ,5.34,6.15
UA,5209,DGO,1801,LAX,3484,Y,0,ERJ,5.03,5.88
UA,5209,DIK,7064,DEN,3751,Y,0,ERJ,4.47,5.34
UA,5209,DKR,1084,BJL,1050,Y,0,333,1.58,1.52
UA,5209,DKR,1084,BRU,302,Y,0,333,6.68,8.04
UA,5209,DKR,1084,CKY,4162,Y,0,333,6.06,7.14
UA,5209,DKR,1084,IAD,3714,Y,0,343,1.03,0.68
UA,5209,DKR,1084,JNB,813,Y,0,343,2.47,2.83
UA,5209,DLA,897,BRU,302,Y,0,332 333,4.79,5.52
UA,5209,DLA,897,FIH,1020,Y,0,333,9.02,10.87
UA,5209,DLA,897,NSI,4161,Y,0,332,9.77,11.89
UA,5209,DLH,3598,ORD,3830,Y,0,CRJ,7.41,9.14
UA,5209,DME,4029,VIE,1613,Y,0,320,7.75,9.12
UA,5209,DOH,11051,BAH,2057,Y,0,333,4.66,5.28
UA,5209,DOH,11051,DXB,2188,,0,777,6.13,7.07
UA,5209,DOH,11051,FRA,340,Y,0,333,2.9,3.18
UA,5209,DRO,3713,DEN,3751,Y,0,ERJ DH4 CRJ,7.5,8.99
UA,5209,DSM,3729,DEN,3751,,0,319 738 73G,1.11,1.19
UA,5209,DSM,3729,EWR,3494,Y,0,ERJ,4.52,5.3
UA,5209,DSM,3729,IAH,3550,Y,0,ERJ,8.31,10.06
UA,5209,DSM,3729,ORD,3830,,0,319 738 73G,9.62,11.77
UA,5209,DTW,3645,DEN,3751,Y,0,CR7 E70,7.24,8.51
UA,5209,DTW,3645,EWR,3494,Y,0,ERJ E70,2.58,2.77
UA,5209,DTW,3645,FRA,340,Y,0,343,6.05,7.07
UA,5209,DTW,3645,IAD,3714,Y,0,CRJ CR7 ERJ ER4 E70,5.94,6.95
UA,5209,DTW,3645,IAH,3550,,0,320 319 73G,9.43,11.61
UA,5209,DTW,3645,ORD,3830,,0,320,8.53,10.16
UA,5209,DTW,3645,YYZ,193,Y,0,CRJ BEH,1.29,1.06
UA,5209,DUB,599,BOS,3448,Y,0,332 330,2.71,3.03
UA,5209,DUB,599,EWR,3494,,0,752,8.57,10.18
UA,5209,DUB,599,IAD,3714,,0,752,9.6,11.68
UA,5209,DUB,599,JFK,3797,Y,0,330,3.51,3.89
UA,5209,DUB,599,ORD,3830,Y,0,330 332,7.12,8.44
UA,5209,DUJ,5734,CLE,3486,Y,0,BE1,3.69,4.04
UA,5209,DUJ,5734,FKL,4058,Y,0,BE1,1.09,0.97
UA,5209,DUS,345,EWR,3494,Y,0,343,8.2,10.04
UA,5209,DUS,345,ORD,3830,Y,0,343,7.41,9
UA,5209,DXB,2188,DOH,11051,,0,777,1.18,1.11
UA,5209,DXB,2188,IAD,3714,,0,777,2.02,2.17
UA,5209,EAU,5735,ORD,3830,Y,0,CRJ,9.95,11.99
UA,5209,EBB,1187,BRU,302,Y,0,332,6.49,7.98
UA,5209,EDI,535,BRU,302,Y,0,DH4,8.05,9.7
UA,5209,EDI,535,EWR,3494,,0,752,4.31,4.97
UA,5209,EGE,4250,DEN,3751,Y,0,DH4,5.52,6.46
UA,5209,ELH,1943,FLL,3533,Y,0,SF3,6.5,7.63
UA,5209,ELH,1943,PBI,3722,Y,0,SF3,8.19,9.77
UA,5209,ELM,3946,ORD,3830,Y,0,ERJ,3.92,4.4
UA,5209,ELP,3559,DEN,3751,Y,0,ERJ CRJ,7.03,8.23
UA,5209,ELP,3559,IAH,3550,Y,0,ERJ CRJ,7.67,9.42
UA,5209,ERI,4276,CLE,3486,,0,DH3,8.08,9.76
UA,5209,EUG,4099,DEN,3751,Y,0,CRJ CR7,5.17,6.24
UA,5209,EUG,4099,PDX,3720,Y,0,EM2,4.85,5.94
UA,5209,EUG,4099,SFO,3469,Y,0,CRJ CR7,1.6,1.7
UA,5209,EVN,3964,VIE,1613,Y,0,320 321,5.47,6.22
UA,5209,EWR,3494,ALB,3864,Y,0,ERJ DH4 DH2,7.06,8.57
UA,5209,EWR,3494,AMS,580,,0,752 763,9.16,11.09
UA,5209,EWR,3494,ANU,2874,,0,738 739,2.01,1.94
UA,5209,EWR,3494,ARN,737,,0,752,9.48,11.64
UA,5209,EWR,3494,ATL,3682,Y,0,ERJ,2.71,3.19
UA,5209,EWR,3494,AUA,2895,,0,753 739,2.25,2.52
UA,5209,EWR,3494,AUS,3673,,0,738 319 739,1.82,1.82
UA,5209,EWR,3494,BCN,1218,,0,752,9.85,11.89
UA,5209,EWR,3494,BDA,4069,,0,738,5.78,6.95
UA,5209,EWR,3494,BFS,465,,0,752,3.35,3.61
UA,5209,EWR,3494,BHX,469,,0,752,3.46,4.15
UA,5209,EWR,3494,BNA,3690,Y,0,ERJ,9.6,11.43
UA,5209,EWR,3494,BOG,2709,,0,73G,8.85,10.85
UA,5209,EWR,3494,BOM,2997,,0,777,3.93,4.52
UA,5209,EWR,3494,BON,2896,,0,738,1.33,1.23
UA,5209,EWR,3494,BOS,3448,,0,738 73G 320 319 739,8.55,10.09
UA,5209,EWR,3494,BQN,2885,,0,738 739,9.03,11.02
UA,5209,EWR,3494,BRU,302,,0,764 777,8.57,10.13
UA,5209,EWR,3494,BTV,3711,,0,DH4,9.29,11
UA,5209,EWR,3494,BUF,3820,Y,0,DH4 ERJ DH3 DH2,6.18,7.12
UA,5209,EWR,3494,BWI,3849,Y,0,ERJ DH3 DH2,8.43,10.16
UA,5209,EWR,3494,BZE,1957,,0,738,9.24,11.35
UA,5209,EWR,3494,CDG,1382,,0,764 752 763,8.89,10.73
UA,5209,EWR,3494,CHS,3806,Y,0,ERJ,6.23,7.25
UA,5209,EWR,3494,CLE,3486,,0,738 319 73G 320 739,7.52,9.09
UA,5209,EWR,3494,CLT,3876,Y,0,ERJ E70,7.44,8.79
UA,5209,EWR,3494,CMH,3759,Y,0,ERJ DH4 E70,8.12,9.73
UA,5209,EWR,3494,CUN,1852,,0,739 738 752,2.82,3.13
UA,5209,EWR,3494,CVG,3488,Y,0,ERJ,0.68,0.53
UA,5209,EWR,3494,DAY,3627,Y,0,ERJ,5.46,6.36
UA,5209,EWR,3494,DCA,3520,,0,DH4,7.69,9.3
UA,5209,EWR,3494,DEL,3093,,0,777,1.83,1.94
UA,5209,EWR,3494,DEN,3751,,0,320 752 739 738 319,5.45,6.63
UA,5209,EWR,3494,DFW,3670,,0,319 73G 738,3.7,4.12
UA,5209,EWR,3494,DSM,3729,Y,0,ERJ,8.45,10.14
UA,5209,EWR,3494,DTW,3645,Y,0,ERJ E70,1.71,1.65
UA,5209,EWR,3494,DUB,599,,0,752,8.68,10.25
UA,5209,EWR,3494,DUS,345,Y,0,343,6.22,7.52
UA,5209,EWR,3494,EDI,535,,0,752,9.24,11.07
UA,5209,EWR,3494,FCO,1555,,0,764,9.24,11.26
UA,5209,EWR,3494,FLL,3533,,0,738 320 73G 319 739,8.02,9.8
UA,5209,EWR,3494,FRA,340,,0,777,5.6,6.6
UA,5209,EWR,3494,GCM,1926,,0,739,2.2,2.14
UA,5209,EWR,3494,GLA,534,,0,752,2.95,3.09
UA,5209,EWR,3494,GRR,3685,Y,0,ERJ,4.7,5.3
UA,5209,EWR,3494,GRU,2564,,0,764,7.4,8.88
UA,5209,EWR,3494,GSO,4008,Y,0,ERJ,5.77,6.77
UA,5209,EWR,3494,GSP,4034,Y,0,ERJ,4.56,5.54
UA,5209,EWR,3494,GUA,1767,,0,738,4.96,5.99
UA,5209,EWR,3494,GVA,1665,,0,763,7.43,9.03
UA,5209,EWR,3494,HAM,342,,0,752,0.92,0.9
UA,5209,EWR,3494,HKG,3077,,0,777,4.93,5.59
UA,5209,EWR,3494,HNL,3728,,0,764,5.98,7.09
UA,5209,EWR,3494,IAD,3714,,0,DH4,6.09,7.27
UA,5209,EWR,3494,IAH,3550,,0,739 738 320 752 73G 753 319,6.22,7.61
UA,5209,EWR,3494,IND,3585,Y,0,ERJ E70,1.3,1.11
